Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10764	-54.57385	-119.382	64.80816	0.0603145	0.0173853	0.0478667	0.0329891	0.0332609	0.0717121	0.0163831	0.0224407	0.00771116	0.00811102	0.00903267	0.0527984	0.011954	0.00145035	0.000541787	0.020234	0.00721905	0.01603	0.00672132	0.00119728	0.0206054	0.0204475	0.00255848	0.0121236	0.00640753	0.0185975	0.0444079	0.0280806	0.0266637	0.0250125	0.0304795	0.000790329	0.00531636	0.0582869	0.0691379	0.000610582	0.0197573	0.00625485	0.00169561	0.0023895	0.00377334	0.0169487	0.0415924	0.0466284	0.00542626	0.0199359	0.0304047	0.45289	2.36777	1.45796	0.5420398	0.551664	0.748194	0.913471	1.09473	1.33655	1.8127	0.4300929	0.3717795	0.4781817	0.0597358	0.0172185	0.0474075	0.0326726	0.0329418	0.0710241	0.0162259	0.0222254	0.00763717	0.0080332	0.00894601	0.0522919	0.0118394	0.00143644	0.000536589	0.0200399	0.00714979	0.0158762	0.00665683	0.0011858	0.0204077	0.0202513	0.00253393	0.0120073	0.00634606	0.0184191	0.0439818	0.0278112	0.0264079	0.0247726	0.0301871	0.000782747	0.00526535	0.0577277	0.0684746	0.000604724	0.0195678	0.00619484	0.00167934	0.00236657	0.00373714	0.0167861	0.0411934	0.046181	0.0053742	0.0197446	0.0301129	0.645141	0.354859	0.6451407	1.009687
10800	-63.68074	-128.5634	64.8827	0.00431964	0.00322895	0.009412	0.0162632	0.0410017	0.0215916	0.083515	0.0228727	0.0307548	0.0220234	0.00196371	0.00562011	0.0181595	0.00181954	0.0201517	0.00751207	0.016822	0.0172893	0.00672004	0.0133221	0.0060722	0.00590157	0.0360362	0.00960396	0.0791974	0.0366706	0.00961318	0.043511	0.00208768	0.0711751	0.0190189	0.00673704	2.65973e-05	0.00426009	0.0328192	0.0028375	0.0697975	0.0359595	0.0392619	0.0316259	0.00899073	0.0123594	0.0128871	0.0169226	0.0376265	0.00077237	0.0478557	0.286201	2.7845	1.363887	0.6361131	0.435182	0.666468	0.881094	1.13495	1.50045	2.29789	0.6015862	0.4663973	0.2569591	0.00413762	0.00309289	0.00901541	0.0155779	0.0392741	0.0206818	0.0799959	0.0219089	0.0294589	0.0210954	0.00188096	0.00538329	0.0173943	0.00174287	0.0193026	0.00719554	0.0161132	0.0165608	0.00643688	0.0127607	0.00581633	0.00565289	0.0345177	0.00919928	0.0758603	0.0351255	0.00920811	0.0416775	0.00199972	0.068176	0.0182175	0.00645316	2.54765e-05	0.00408058	0.0314363	0.00271793	0.0668565	0.0344443	0.0376075	0.0302933	0.00861189	0.0118386	0.012344	0.0162095	0.036041	0.000739825	0.0458392	0.787008	0.212992	0.7870079	1.04399
10836	-59.76861	-124.0068	64.23822	0.0121294	0.0254119	0.00407614	0.00445405	0.0344096	0.0178254	0.0125001	0.000571157	0.0292825	0.0701081	0.0168896	0.0287745	0.0136998	0.0132958	0.00229755	0.0712163	0.0183721	0.00812899	0.0113498	0.00945092	0.00309964	0.0207977	0.0417382	0.0496503	0.0163342	0.0119515	0.027063	0.0172611	0.0187334	0.023686	0.0195347	0.0192121	0.000427531	0.00867059	0.0277624	0.00836949	0.0366355	0.0195042	0.00557234	0.0390587	0.0232575	0.0691474	0.026472	0.00545055	0.0152424	0.00215854	0.00370078	0.353357	2.61661	1.024928	0.9750717	0.503865	0.715843	0.900961	1.10993	1.39695	1.98466	0.4956259	0.951356	0.3376092	0.0125728	0.0263408	0.00422514	0.00461687	0.0356674	0.018477	0.0129571	0.000592035	0.0303529	0.0726708	0.0175069	0.0298264	0.0142006	0.0137818	0.00238153	0.0738195	0.0190436	0.00842613	0.0117647	0.00979638	0.00321294	0.0215579	0.0432639	0.0514652	0.0169312	0.0123884	0.0280523	0.0178921	0.0194182	0.0245518	0.0202487	0.0199144	0.000443159	0.00898753	0.0287772	0.00867542	0.0379747	0.0202171	0.00577603	0.0404864	0.0241076	0.0716749	0.0274396	0.00564979	0.0157996	0.00223744	0.00383605	0.64387	0.35613	0.6438699	0.9647354
10872	-53.84794	-119.9664	66.11841	0.043337	0.00204448	0.0259656	0.0160288	0.0112698	0.0226256	0.0275075	0.00278336	0.0205238	0.0101642	0.00148025	0.0132039	0.00364236	0.0113296	0.00279388	0.0146952	0.0166425	0.00111324	0.0220334	0.0304431	0.00520128	0.00318065	0.00234195	0.0624072	0.00190249	0.000311802	0.0187656	0.0395228	0.0240297	0.0337067	0.0138543	0.0201068	0.00206038	0.016264	0.00463603	0.00233039	0.0172085	0.0164374	0.0479391	0.0725965	0.0492196	0.012114	0.0142828	0.0121982	0.00518948	0.00567007	0.0377353	0.102401	3.244	1.754925	0.2450749	0.266843	0.52503	0.817904	1.22264	1.90465	3.74752	0.9552415	0.1396498	0.07891605	0.0515401	0.00243147	0.0308805	0.0190629	0.013403	0.0269083	0.0327143	0.00331021	0.0244087	0.0120881	0.00176044	0.0157032	0.00433181	0.0134741	0.00332272	0.0174768	0.0197927	0.00132396	0.026204	0.0362055	0.00618582	0.0037827	0.00278525	0.07422	0.0022626	0.000370822	0.0223176	0.0470039	0.0285782	0.0400869	0.0164767	0.0239127	0.00245038	0.0193426	0.00551357	0.00277151	0.0204658	0.0195488	0.0570133	0.086338	0.0585363	0.014407	0.0169864	0.0145072	0.00617177	0.00674334	0.044878	0.391711	0.608289	0.3917111	0.8408404
10908	-54.41641	-119.9062	65.48984	0.0914705	0.0636491	0.0186757	0.000589006	0.00676448	0.0358366	0.0256699	0.0275099	0.0078028	0.00373386	0.010468	0.00793057	0.00742922	0.00147239	0.0303595	0.0873078	0.0464912	0.00162351	0.01022	0.0534489	0.0040201	0.00626267	0.00561494	0.0665652	0.00600687	0.000565823	0.0129686	0.0531609	0.0229891	0.0274422	0.0118347	0.0240345	0.0481152	0.0144658	0.0149905	0.00372018	0.102377	0.0435464	0.0559004	0.0368518	0.0956601	0.00462098	0.0325435	0.0373099	0.022731	0.00768543	0.0228387	0.430418	2.42396	1.747028	0.2529723	0.932933	0.966709	0.989493	1.01062	1.03444	1.07189	0.05019699	0.1448015	0.4439207	0.0691243	0.0480996	0.0141133	0.000445112	0.00511192	0.0270817	0.0193987	0.0207892	0.00589658	0.00282168	0.00791067	0.00599314	0.00561426	0.00111269	0.0229427	0.0659786	0.0351334	0.00122689	0.00772327	0.0403913	0.00303799	0.0047327	0.00424321	0.0503034	0.0045394	0.000427593	0.00980037	0.0401737	0.0173728	0.0207381	0.0089435	0.0181629	0.0363606	0.0109318	0.0113283	0.00281134	0.0773666	0.0329081	0.0422439	0.0278489	0.0722904	0.00349208	0.0245931	0.0281951	0.0171778	0.00580788	0.0172592	0.356339	0.643661	0.3563393	1.323276
10944	-53.19587	-118.7603	65.56441	0.0234367	0.00449303	0.0036183	0.00017106	0.0213048	0.00388988	0.0201409	0.00881536	0.0153312	0.00290163	0.00316642	0.0111561	0.00570284	0.00309011	0.006123	0.0425103	0.0220248	0.00173658	0.0152895	0.0183447	0.00895137	0.000170995	0.0197647	0.0227287	0.0136431	0.0030729	0.00772265	0.00652484	0.0165623	0.00446966	0.00394582	0.00891333	0.00225347	0.025279	0.0569297	0.00874141	0.00522625	0.0238833	0.0144028	0.00742045	0.0140382	0.023726	0.014157	0.0164654	0.000195158	0.00340621	0.00197291	0.543876	2.14031	1.711784	0.2882157	0.699932	0.840298	0.947163	1.05578	1.19005	1.42871	0.2579707	0.1683715	0.6352781	0.0412752	0.00791285	0.00637232	0.000301261	0.0375207	0.00685061	0.035471	0.0155251	0.0270003	0.00511016	0.0055765	0.0196475	0.0100435	0.0054421	0.0107834	0.0748664	0.0387888	0.00305835	0.0269269	0.0323076	0.0157646	0.000301146	0.0348083	0.0400283	0.0240274	0.00541181	0.0136006	0.0114911	0.0291685	0.00787169	0.00694914	0.0156976	0.00396867	0.0445198	0.100261	0.0153948	0.00920414	0.0420618	0.0253654	0.0130684	0.0247232	0.0417847	0.0249323	0.0289978	0.000343701	0.00599881	0.00347457	0.568433	0.431567	0.5684327	0.5678148
10980	-55.42796	-122.0509	66.62294	0.0237581	0.00259952	0.00370204	3.50247e-05	0.00668064	0.00855811	0.0229352	0.0120701	0.00800075	0.0103877	0.0052484	0.0258045	0.017499	0.00569665	0.00351275	0.00538251	0.0177589	0.00671613	0.00775848	0.0134212	0.00693658	0.000901147	0.00233933	0.00540172	0.000973865	0.011203	0.00726673	0.00822743	0.00960271	0.0119004	0.00289504	0.00741975	0.00340632	0.0207687	0.057623	0.0085962	0.000321311	0.00377912	0.00204965	0.0127255	0.013581	0.012436	0.00807189	0.0273694	0.00111581	0.000874928	0.0030917	0.144619	3.13845	1.918891	0.08110925	0.29557	0.551873	0.830728	1.20376	1.81201	3.3833	0.8813132	0.04226882	0.1151993	0.0518278	0.0056708	0.00807594	7.64057e-05	0.0145737	0.0186694	0.0500327	0.0263308	0.0174535	0.0226607	0.0114493	0.0562921	0.0381736	0.0124271	0.007663	0.0117418	0.0387407	0.0146511	0.016925	0.0292781	0.015132	0.00196583	0.0051032	0.0117837	0.00212447	0.0244392	0.0158522	0.017948	0.0209481	0.0259606	0.00631548	0.016186	0.00743082	0.0453066	0.125704	0.0187524	0.000700934	0.00824408	0.00447126	0.0277604	0.0296267	0.0271289	0.0176087	0.0597058	0.00243412	0.00190864	0.00674448	0.23005	0.76995	0.2300499	0.4584041
11016	-58.25519	-122.9055	64.65027	0.0115314	0.0213865	0.00154109	0.0388405	0.0114692	0.018635	0.0207975	0.00729236	0.0317462	0.00479426	0.00099858	0.019833	0.00838311	0.0169911	0.0110369	0.0108195	0.0563574	0.0262238	0.00891816	0.00886078	0.00833395	0.00211312	0.0085888	0.00330203	0.0267593	0.0120271	0.0299009	0.05152	0.00502097	0.0825749	0.00182704	0.0101866	0.0594873	0.0119033	0.017053	0.0332332	0.00836138	0.0104718	0.030773	0.0121429	0.0331418	0.00516788	0.00834692	0.0550444	0.000460178	0.00893129	0.0147288	0.10929	3.22678	1.26196	0.7380404	0.149597	0.39592	0.748964	1.33518	2.52576	6.68464	1.373696	0.5848367	0.08467403	0.0129879	0.0240877	0.00173574	0.0437463	0.0129179	0.0209887	0.0234244	0.00821343	0.035756	0.0053998	0.00112471	0.022338	0.00944195	0.0191372	0.0124309	0.012186	0.0634757	0.029536	0.0100446	0.00997995	0.00938657	0.00238002	0.00967362	0.0037191	0.0301391	0.0135462	0.0336775	0.0580273	0.00565514	0.0930047	0.0020578	0.0114732	0.0670009	0.0134068	0.0192069	0.0374308	0.00941748	0.0117945	0.0346598	0.0136766	0.0373278	0.00582061	0.00940119	0.0619968	0.000518301	0.0100594	0.0165892	0.504591	0.495409	0.5045909	0.8878582
11052	-60.55347	-123.1267	62.57325	0.0834463	0.0567077	0.00292321	0.00751259	0.00579807	0.0624435	0.007239	0.0205303	0.00529325	0.0046285	0.00646262	0.0253804	0.00887879	0.0148906	0.0100412	0.0273905	0.0258755	0.006714	0.00432409	0.00163216	0.0512054	0.00548739	0.0146812	0.00801163	0.00839311	0.000195762	0.00972051	0.0362213	0.0112084	0.0239647	0.00334943	0.0149721	0.0379778	0.00255495	0.00352756	0.00130523	0.062772	0.00379121	0.0859972	0.0171002	0.00165349	0.0418977	0.00439874	0.000888912	0.0254994	0.0129238	0.0504262	0.0854333	3.28642	0.5299644	1.470036	0.0767612	0.285944	0.676659	1.47785	3.49719	13.0274	1.856158	2.773838	0.06498974	0.0898976	0.0610917	0.00314921	0.00809339	0.00624632	0.067271	0.00779864	0.0221175	0.00570247	0.00498633	0.00696224	0.0273426	0.00956521	0.0160418	0.0108175	0.029508	0.0278759	0.00723306	0.00465839	0.00175834	0.0551641	0.00591162	0.0158162	0.00863101	0.00904199	0.000210896	0.010472	0.0390216	0.0120749	0.0258174	0.00360838	0.0161296	0.0409139	0.00275248	0.00380027	0.00140613	0.0676249	0.00408431	0.0926457	0.0184223	0.00178132	0.0451369	0.00473881	0.000957634	0.0274708	0.0139229	0.0543246	0.772681	0.227319	0.772681	0.9282378
11088	-62.39935	-126.0693	63.66991	0.129158	0.0795223	0.0249686	0.0079915	0.006379	0.0163885	0.0707274	0.00959621	0.0222081	0.00730806	0.0335289	0.0392798	0.000322661	0.00133016	0.0279122	0.0926364	0.0164184	0.00651187	0.0023697	0.00938066	0.00081788	0.00898585	0.0202637	0.00296733	0.0161273	0.0223411	0.0201003	0.00901633	0.0222895	0.0165614	0.0102786	0.00660404	0.0201137	0.0455953	0.0542594	0.00159396	0.0122492	0.0184006	0.0181678	0.000502889	0.0442209	0.00182727	0.00571689	0.000682208	0.0336404	0.00756416	0.0278816	0.387891	2.53027	0.9667081	1.033292	0.347561	0.597255	0.851463	1.17445	1.67433	2.87719	0.7641495	1.068877	0.3832508	0.122691	0.0755407	0.0237184	0.00759138	0.00605961	0.0155679	0.0671861	0.00911573	0.0210962	0.00694216	0.0318501	0.0373131	0.000306505	0.00126356	0.0265146	0.0879982	0.0155964	0.00618583	0.00225105	0.00891098	0.000776929	0.00853593	0.0192491	0.00281876	0.0153198	0.0212225	0.0190939	0.00856489	0.0211735	0.0157322	0.00976396	0.00627339	0.0191067	0.0433123	0.0515427	0.00151415	0.0116359	0.0174793	0.0172581	0.00047771	0.0420068	0.00173578	0.00543065	0.00064805	0.0319561	0.00718543	0.0264856	0.748416	0.251584	0.7484156	1.052708
11124	-51.49357	-116.5391	65.04554	0.0772154	0.0342783	0.0215454	0.00850844	0.00884871	0.00386875	0.0243132	0.0016126	0.0104726	0.00458901	0.00330334	0.007955	2.77209e-05	0.00110546	0.000859465	0.0231527	0.0764845	0.00462568	0.0556087	0.00929383	0.00274144	0.00500068	0.000706447	0.00878094	0.00508595	0.00378396	0.00125865	0.0124647	0.00487218	0.0265906	0.00483086	0.0199928	0.0226586	0.00390393	0.0101502	0.0131596	0.0464071	0.00770854	0.00195316	0.00436571	0.00093744	0.0285602	0.0084024	0.0115138	0.00871359	0.0141265	0.0123773	0.634949	1.91263	1.554152	0.4458476	0.799641	0.896689	0.966552	1.03461	1.11521	1.25056	0.1616727	0.2868751	0.8299427	0.115468	0.0512599	0.0322191	0.0127235	0.0132324	0.00578535	0.036358	0.00241149	0.0156607	0.00686242	0.00493982	0.0118959	4.14539e-05	0.00165311	0.00128525	0.0346226	0.114375	0.00691726	0.0831574	0.013898	0.00409955	0.00747803	0.00105642	0.013131	0.00760555	0.00565855	0.00188219	0.0186398	0.00728588	0.0397637	0.00722409	0.0298973	0.0338837	0.00583794	0.0151786	0.019679	0.0693973	0.0115274	0.00292076	0.0065285	0.00140185	0.042709	0.012565	0.0172177	0.0130303	0.0211248	0.0185091	0.463004	0.536996	0.4630043	0.6687162
11160	-55.01745	-120.4784	65.46098	0.0390987	0.0110789	0.00433418	0.00161473	0.00675927	0.018237	0.0359612	0.00715277	0.0110529	0.00193607	0.000344547	0.0245414	0.00562861	0.00546413	0.00110912	0.0388806	0.0157892	0.00478493	0.0062528	0.00842011	0.0081367	0.000723868	0.0241969	0.00793912	0.00491312	0.00107807	0.00718975	0.00792941	0.0269202	0.0228251	0.00679133	0.0155562	0.0349716	0.00627135	0.0189127	0.00383776	0.00531834	0.0266631	0.0214405	0.00394034	0.00146539	0.0159883	0.00447432	0.0115245	0.00835591	0.0139229	0.00919106	0.306495	2.73376	1.750507	0.249493	0.220909	0.478819	0.794729	1.25829	2.08847	4.52675	1.091837	0.1425261	0.2802871	0.0687246	0.0194735	0.00761828	0.00283825	0.0118809	0.0320556	0.0632097	0.0125726	0.0194279	0.00340308	0.000605616	0.0431368	0.00989351	0.00960442	0.00194953	0.0683413	0.0277529	0.00841056	0.0109907	0.0148002	0.014302	0.00127236	0.0425313	0.0139548	0.00863589	0.00189495	0.0126376	0.0139377	0.0473182	0.0401201	0.0119372	0.0273434	0.0614702	0.0110233	0.0332433	0.0067457	0.00934814	0.0468662	0.0376865	0.00692602	0.00257575	0.028103	0.0078646	0.0202568	0.0146873	0.0244725	0.0161553	0.443426	0.556574	0.4434256	0.568919
11196	-51.00794	-115.5173	64.50937	0.0781705	0.0457096	0.039475	0.0203626	0.00179708	0.0675589	0.0185366	0.000811825	0.010226	0.00105159	0.06031	0.0321137	0.02687	0.00108089	0.00432012	0.0215371	0.069159	0.0308154	0.0107445	0.000708236	0.0113037	0.000744621	0.0156623	0.00861988	0.0184093	0.00172161	0.00350889	0.0167758	0.00910185	0.0253672	0.0322915	0.00708698	0.0132261	0.00614858	0.0308408	0.00677473	0.0150268	0.0886399	0.042743	0.056111	0.031026	0.00984501	0.0390302	0.00593444	0.01472	0.00505641	0.0556909	0.580488	2.04878	1.356591	0.6434093	0.88357	0.941416	0.981342	1.01901	1.06223	1.13177	0.08950522	0.474284	0.708333	0.0702488	0.0410774	0.0354747	0.0182991	0.00161497	0.0607126	0.0166581	0.000729555	0.00918967	0.000945027	0.0541983	0.0288593	0.024147	0.000971356	0.00388232	0.0193546	0.0621506	0.0276926	0.0096557	0.000636465	0.0101582	0.000669162	0.0140751	0.00774636	0.0165437	0.00154714	0.00315331	0.0150758	0.00817948	0.0227966	0.0290191	0.0063688	0.0118858	0.00552549	0.0277154	0.00608819	0.013504	0.0796572	0.0384115	0.0504248	0.0278819	0.00884733	0.035075	0.00533305	0.0132283	0.004544	0.0500473	0.600184	0.399816	0.6001843	1.112766
11232	-54.3582	-118.3056	63.94743	0.0376095	0.0482619	0.0493096	0.000714123	0.00927942	0.0503647	0.0546313	0.0150016	0.0205346	0.0010431	0.005535	0.00591537	0.00357714	9.61008e-05	0.0259635	0.0127057	0.0141778	0.0194008	0.0473887	0.0128558	0.0608674	0.00165833	0.0425978	0.0141434	0.0148997	0.00619525	0.00189999	0.0490207	0.0351691	0.0227947	0.0571203	0.0773352	0.0760528	0.0143953	0.0252371	0.00626373	0.0206878	0.0568967	0.0184691	0.0837048	0.0112541	0.223008	0.040877	0.0294299	0.0457152	0.022611	0.0283108	0.421695	2.44576	1.201624	0.7983756	0.676942	0.826722	0.942362	1.06116	1.2096	1.47723	0.28212	0.6644137	0.4310467	0.0247272	0.0317308	0.0324196	0.000469515	0.00610094	0.0331133	0.0359185	0.00986309	0.0135009	0.000685805	0.0036391	0.00388918	0.00235186	6.31835e-05	0.0170703	0.00835365	0.00932149	0.0127555	0.0311566	0.0084523	0.0400185	0.0010903	0.0280068	0.0092989	0.00979614	0.0040732	0.00124919	0.0322296	0.0231227	0.0149868	0.0375549	0.0508456	0.0500025	0.0094645	0.0165927	0.00411822	0.0136016	0.0374079	0.0121429	0.0550334	0.00739922	0.146621	0.0268754	0.0193493	0.0300564	0.014866	0.0186135	0.629781	0.370219	0.6297809	1.520981
11268	-60.17692	-121.5149	61.33799	0.00782496	0.0156795	0.00468741	0.00419635	0.004952	0.00466065	0.0179728	0.0243774	0.0134863	0.0118675	0.00327524	0.00971167	0.00395898	0.0151626	0.0138706	0.00102981	0.00257342	0.0146446	0.00652774	0.000504142	0.00283582	0.00502405	0.00784476	0.00257598	0.0025359	0.00813876	0.00782279	0.0161223	0.00659007	0.0007864	0.016573	0.00946156	0.000554258	0.00827964	0.0031918	0.0235791	0.00818839	0.0110198	0.00299876	0.00204115	0.0125628	0.0187425	0.00104031	0.00572116	0.0219299	0.0199444	0.00846963	0.745546	1.63613	0.3417508	1.658249	0.41253	0.649317	0.873957	1.14422	1.54008	2.42407	0.6402393	4.852218	1.139188	0.0188309	0.037733	0.0112803	0.0100986	0.0119171	0.0112159	0.0432518	0.0586646	0.0324549	0.0285594	0.0078819	0.0233713	0.00952734	0.0364891	0.0333798	0.00247826	0.00619298	0.0352425	0.0157091	0.00121322	0.00682444	0.0120905	0.0188785	0.00619913	0.00610268	0.019586	0.0188257	0.0387986	0.0158591	0.00189248	0.0398832	0.0227694	0.00133383	0.0199251	0.00768111	0.0567434	0.0197055	0.0265192	0.00721657	0.00491205	0.0302325	0.0451042	0.00250352	0.0137681	0.0527747	0.0479966	0.0203823	0.845897	0.154103	0.8458972	0.4155388
11304	-56.52014	-121.6284	65.10828	0.0491724	0.0108467	0.00544736	0.000231629	0.000263013	0.0467022	0.0347611	0.00306573	0.0101212	0.000349892	0.000609253	0.00270167	0.0125381	0.00667257	0.00384294	0.0190084	0.0235763	0.0130017	0.00432625	0.011046	0.0434795	0.0162471	0.00575842	0.013797	0.00594558	0.0397535	0.00083492	0.00946545	0.0132967	0.00288736	0.0109206	0.0111309	0.00649118	0.0184386	0.0188358	0.0123259	0.0109015	0.0828647	0.00579003	0.0320432	0.0038339	0.0554585	0.0422683	0.0150225	0.0632847	0.0113702	0.00903687	0.474062	2.31485	1.66549	0.3345103	0.400744	0.640202	0.870111	1.14928	1.56201	2.49536	0.6611984	0.200848	0.5119802	0.0599833	0.0132314	0.00664501	0.000282554	0.000320839	0.0569701	0.0424036	0.00373976	0.0123464	0.000426818	0.000743203	0.00329566	0.0152947	0.00813959	0.00468785	0.0231875	0.0287597	0.0158602	0.00527741	0.0134745	0.0530388	0.0198191	0.00702446	0.0168304	0.00725277	0.0484937	0.00101848	0.0115465	0.0162201	0.00352218	0.0133215	0.0135781	0.00791832	0.0224925	0.0229771	0.0150359	0.0132983	0.101083	0.00706301	0.0390881	0.00467681	0.0676515	0.0515614	0.0183254	0.0771984	0.01387	0.0110237	0.513155	0.486845	0.5131554	0.819767
11340	-51.276	-115.7496	64.47363	0.0350818	0.0138824	0.00431461	0.000813621	0.00307384	0.00916515	0.0213645	0.00578942	0.00690512	0.000549922	0.00331544	0.0145838	0.000416457	0.00769092	0.0165849	0.0201959	0.0196068	0.00949695	0.00281305	0.0140724	0.00356267	0.00334756	0.0184813	0.0139816	0.00217705	0.036817	0.00573109	0.0230255	0.00391611	0.0167775	0.00351027	0.00246732	0.0315579	0.0023483	0.00908225	0.0124274	0.0147429	0.031454	0.008874	0.0258196	0.00193553	0.0199347	0.0102517	0.0156716	0.0536562	0.0124309	0.00557535	0.587343	2.03164	1.207325	0.792675	0.72042	0.852205	0.95133	1.05116	1.17343	1.38808	0.2371092	0.6565548	0.7227443	0.0585405	0.0231653	0.00719972	0.00135768	0.00512927	0.0152937	0.0356506	0.00966072	0.0115225	0.000917647	0.00553242	0.0243358	0.000694935	0.0128337	0.027675	0.0337005	0.0327176	0.0158474	0.0046941	0.0234823	0.00594497	0.00558602	0.0308395	0.023331	0.00363282	0.061436	0.00956338	0.0384223	0.00653475	0.0279964	0.00585754	0.00411718	0.0526602	0.00391858	0.0151554	0.0207374	0.0246013	0.0524868	0.0148079	0.0430847	0.00322978	0.0332647	0.0171069	0.0261509	0.0895353	0.0207433	0.00930351	0.497146	0.502854	0.4971463	0.5992744
11376	-55.35021	-119.3882	64.03798	0.0637453	0.0122117	0.0102567	0.0203512	0.0118981	0.0262855	0.0204665	0.000785008	0.0184619	0.000919838	0.00818513	0.0104233	0.00493989	0.0146194	0.0189923	0.00227493	0.00938474	0.0468275	0.0055203	0.0533657	0.00207905	0.0381611	0.0258478	0.0138537	0.061634	0.0230675	0.0141043	0.0219644	0.00368117	0.00254349	0.0262602	0.0215245	0.0334321	0.000543527	0.0645864	0.0244002	0.0120793	0.00946591	0.0132518	0.0628105	0.00715127	0.0114002	0.0114658	0.0136341	0.0232245	0.00845844	0.0544667	0.270691	2.82327	0.9957845	1.004216	0.299204	0.555173	0.832274	1.20153	1.80124	3.3422	0.8724755	1.008467	0.239696	0.0660569	0.0126546	0.0106286	0.0210891	0.0123295	0.0272386	0.0212087	0.000813474	0.0191313	0.000953193	0.00848194	0.0108013	0.00511902	0.0151496	0.019681	0.00235742	0.00972505	0.0485255	0.00572047	0.0553009	0.00215444	0.0395449	0.0267851	0.0143561	0.063869	0.023904	0.0146158	0.0227609	0.00381466	0.00263573	0.0272124	0.022305	0.0346444	0.000563236	0.0669285	0.025285	0.0125173	0.00980917	0.0137323	0.0650882	0.00741059	0.0118135	0.0118816	0.0141285	0.0240667	0.00876516	0.0564417	0.456452	0.543548	0.4564524	0.9650068
11412	-51.58676	-116.6036	65.0168	0.0136833	0.0145167	0.00702393	0.0311138	0.00989186	0.0334623	0.014042	0.00483118	0.0125028	0.0012929	0.00139636	0.0295257	0.00541302	0.00916735	0.00402967	0.00500256	0.027066	0.0195684	0.0173412	0.0149322	0.00941567	0.0314236	0.00586014	0.00283101	0.00905289	0.0103586	0.0108995	0.0101941	0.00651492	0.0280491	0.0123481	0.033621	0.0722998	4.50908e-05	0.0813987	0.0331856	0.0227146	5.57571e-05	0.00195499	0.0673009	0.0180806	0.00516449	0.042963	0.00536002	0.0181596	0.0115459	0.00657556	0.13056	3.1736	1.448677	0.5513225	0.160512	0.409754	0.757032	1.32095	2.44049	6.23008	1.322775	0.3805696	0.1028485	0.016423	0.0174233	0.00843031	0.0373436	0.0118725	0.0401623	0.0168536	0.00579851	0.0150062	0.00155177	0.00167595	0.0354376	0.00649685	0.0110029	0.00483652	0.00600421	0.0324853	0.0234865	0.0208134	0.017922	0.0113009	0.0377154	0.00703349	0.00339785	0.0108655	0.0124327	0.0130818	0.0122352	0.00781938	0.0336653	0.0148205	0.0403528	0.0867761	5.41191e-05	0.0976968	0.0398302	0.0272627	6.69211e-05	0.00234643	0.0807763	0.0217008	0.00619855	0.0515653	0.00643324	0.0217956	0.0138577	0.00789215	0.521732	0.478268	0.5217324	0.8331764
