Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9504	-53.152	-116.7468	63.5948	0.071984	0.0172205	0.000118339	0.0019406	0.0157801	0.0616993	0.0128155	0.00336161	0.0379255	0.0101385	0.0615029	0.0300314	0.00205234	0.00342641	0.00439202	0.0144703	0.00186897	0.024239	0.0136487	0.00926146	0.00374452	0.0143511	0.001855	0.0201932	0.00952126	0.0358011	0.010638	0.0175694	0.00118712	0.00265605	0.00258793	0.0503679	0.0039797	0.00556852	0.00440118	0.00271271	0.0178205	0.0479193	0.0153382	0.00962339	0.0279859	0.00953549	0.0509306	0.0145398	0.00696587	0.0119112	0.0411971	0.721193	1.69702	0.9261711	1.073829	0.931482	0.965976	0.989258	1.01086	1.03522	1.07356	0.05132227	1.159428	1.062443	0.08582	0.0205304	0.000141085	0.00231359	0.0188131	0.0735584	0.0152787	0.00400774	0.0452151	0.0120872	0.0733242	0.0358037	0.00244682	0.00408499	0.0052362	0.0172516	0.0022282	0.028898	0.0162721	0.0110416	0.00446424	0.0171095	0.00221155	0.0240745	0.0113513	0.0426823	0.0126827	0.0209464	0.0014153	0.00316656	0.00308535	0.0600491	0.00474463	0.00663884	0.00524712	0.00323411	0.0212457	0.0571298	0.0182864	0.0114731	0.0333651	0.0113683	0.0607199	0.0173345	0.00830477	0.0142007	0.0491155	0.872281	0.127719	0.8722812	0.8387797
9540	-54.49305	-117.7406	63.24755	0.0164491	0.0253891	0.00707994	0.007444	0.0195774	0.0342301	0.00314097	0.000944246	0.0058674	0.0114534	0.0512503	0.00629649	0.00580978	0.00319543	0.00829222	0.00279038	0.0003751	0.0105131	0.0360076	0.00724871	0.00728938	0.00463319	0.0155645	0.00101067	0.00248353	0.0422536	0.0213152	0.027875	0.00367884	0.00510616	0.00198568	0.023083	0.0358373	0.00307533	0.0077087	0.0142867	0.00521979	0.0395319	0.00726369	0.0163398	0.002604	0.00928007	0.0261759	0.0157073	0.0347241	0.0240192	0.0238572	0.760524	1.59869	0.7794746	1.220525	0.914672	0.957435	0.986521	1.01366	1.04446	1.09329	0.06448994	1.565831	1.189292	0.024004	0.03705	0.0103317	0.010863	0.0285692	0.0499517	0.00458358	0.00137793	0.00856224	0.0167138	0.0747891	0.00918841	0.00847815	0.00466306	0.0121008	0.00407198	0.000547381	0.0153416	0.0525455	0.010578	0.0106373	0.00676117	0.0227131	0.00147486	0.0036242	0.0616603	0.031105	0.0406777	0.0053685	0.00745137	0.00289768	0.0336848	0.0522971	0.00448779	0.0112492	0.0208485	0.00761719	0.0576886	0.0105998	0.0238445	0.00379999	0.0135423	0.0381983	0.0229214	0.0506725	0.035051	0.0348146	0.786432	0.213568	0.7864316	0.6852644
9576	-56.45051	-120.0336	63.58312	0.0136269	0.0103601	0.000677202	0.00160074	0.00716379	0.00543025	0.00621202	0.000369878	0.00120166	0.00242956	0.00178893	0.0127236	0.0061721	0.00285649	0.00081518	0.00205322	0.0129627	0.00541666	0.00734599	0.000506636	0.00453329	0.00784373	0.00387532	0.000964248	0.0069769	0.00766548	0.00994122	0.00707747	0.000631934	0.00402203	0.0023612	0.00824788	0.0172005	0.0149801	0.000742363	0.00862503	0.00635628	0.0191349	0.00419903	0.00263078	0.00120103	0.00448314	0.00213424	0.00229093	0.00974579	0.00694807	0.0181727	0.441112	2.39722	1.051356	0.9486442	0.216944	0.474608	0.792542	1.26176	2.107	4.60948	1.104933	0.9023055	0.4600247	0.0478643	0.0363896	0.00237866	0.00562256	0.0251627	0.0190736	0.0218196	0.00129919	0.00422081	0.00853379	0.00628359	0.0446914	0.0216794	0.0100334	0.0028633	0.00721189	0.0455313	0.0190259	0.0258026	0.00177955	0.0159231	0.027551	0.013612	0.0033869	0.0245062	0.0269248	0.0349183	0.0248594	0.00221966	0.0141273	0.00829365	0.0289705	0.0604163	0.0526172	0.00260753	0.0302952	0.0223263	0.067211	0.014749	0.00924055	0.00421858	0.0157469	0.00749648	0.00804683	0.0342319	0.0244049	0.0638312	0.636833	0.363167	0.6368331	0.2846992
9612	-62.38395	-125.6404	63.25645	0.00372726	0.00146009	0.0023916	0.000929	0.00259156	0.00150508	0.00388941	0.00102485	0.00296111	0.00169542	0.00144569	0.0026113	0.0011827	0.00211777	0.000789014	0.000817439	0.00973835	0.00422843	0.00225948	0.00899955	0.00452412	3.09616e-05	0.000116187	0.00520962	0.00257213	0.000624292	0.0017374	0.00718807	0.00568439	0.00324058	0.000317606	0.00212783	0.00173098	0.000454475	0.00205324	0.00452059	0.00671249	0.0113423	0.000602864	0.00450974	0.00650147	0.00482175	0.0035255	0.00402193	0.0173392	0.00405936	0.00635947	0.208158	2.9796	1.421779	0.5782213	0.0315537	0.185346	0.59105	1.6919	5.39532	31.692	2.498972	0.4066887	0.1746525	0.0221474	0.00867587	0.0142109	0.00552011	0.015399	0.00894316	0.0231109	0.00608965	0.0175949	0.0100742	0.00859029	0.0155163	0.0070276	0.0125838	0.00468832	0.00485722	0.0578653	0.0251253	0.0134258	0.0534753	0.0268823	0.000183974	0.000690385	0.0309556	0.0152836	0.00370954	0.0103236	0.0427115	0.0337766	0.0192555	0.00188721	0.0126436	0.0102855	0.00270049	0.0122003	0.0268613	0.0398856	0.067396	0.00358221	0.0267969	0.0386317	0.0286508	0.0209485	0.0238983	0.103029	0.0241207	0.0377879	0.653267	0.346733	0.6532668	0.1682936
9648	-64.19337	-128.0503	63.85696	0.0230945	0.0048704	0.0230783	0.00889856	0.00739699	0.00130158	0.0230532	0.014438	0.00429147	0.00324002	0.000847747	0.00771456	0.00608289	0.00124048	0.00710044	0.00864072	0.00131195	0.0105889	0.00482234	0.00472141	0.00303795	0.0149152	0.0150297	0.00925806	0.00519493	0.0290105	0.00330111	0.013999	0.0443836	0.0164673	0.00515257	0.0472226	0.0144722	0.0158687	0.0125826	0.0231986	0.0328735	0.00190957	0.0262292	0.00829714	0.0109367	0.00456331	0.000189281	0.00230952	0.026218	0.007435	0.00101731	0.686159	1.7846	1.435561	0.5644394	0.244685	0.503295	0.807187	1.23887	1.98691	4.08688	1.017924	0.393184	0.9612214	0.0411075	0.00866917	0.0410787	0.0158392	0.0131664	0.00231677	0.041034	0.0256992	0.00763868	0.00576714	0.00150896	0.0137317	0.0108274	0.00220801	0.0126386	0.0153802	0.00233522	0.0188478	0.00858361	0.00840396	0.00540745	0.0265485	0.0267523	0.0164791	0.00924681	0.0516378	0.00587587	0.0249178	0.0790014	0.0293113	0.00917142	0.0840547	0.02576	0.0282459	0.0223966	0.0412929	0.0585138	0.00339897	0.0466871	0.0147686	0.019467	0.00812256	0.000336915	0.00411088	0.0466672	0.0132341	0.00181078	0.904739	0.0952611	0.9047389	0.5618076
9684	-65.13232	-128.2621	63.12979	0.0506367	0.00104135	0.0346379	0.00732001	0.0011825	0.0245841	0.0887685	0.018005	0.0105014	0.048896	0.0109558	0.0812809	0.0567752	0.00811424	0.00993672	0.0109953	0.0214277	0.0230837	0.0278505	0.0063021	0.0274347	0.00660688	0.0145559	0.00421508	0.0294454	0.0080366	0.0579259	0.146777	0.228263	0.00206385	0.0234471	0.0405263	0.0239979	0.0710468	0.00200126	0.0138377	0.0325242	0.0800423	0.0393956	0.0416742	0.0677663	0.0086899	0.0265109	0.0385459	0.0073601	0.00995737	0.0360905	0.578175	2.05456	1.160211	0.8397893	0.533075	0.73579	0.908719	1.10045	1.35908	1.87591	0.4548781	0.7238248	0.703526	0.0310458	0.000638458	0.0212368	0.00448796	0.000724997	0.0150727	0.0544247	0.011039	0.00643849	0.0299785	0.00671709	0.0498339	0.0348093	0.00497491	0.00609228	0.00674131	0.0131375	0.0141528	0.0170754	0.00386386	0.0168204	0.00405073	0.00892432	0.0025843	0.0180532	0.0049273	0.0355148	0.0899902	0.13995	0.00126536	0.0143756	0.024847	0.0147133	0.0435594	0.00122699	0.00848401	0.0199409	0.0490746	0.0241538	0.0255508	0.0415481	0.00532784	0.016254	0.0236328	0.00451253	0.00610494	0.0221274	0.591285	0.408715	0.5912845	1.631035
9720	-62.3511	-124.9325	62.58135	0.012639	0.00582377	0.00146415	0.00520798	0.0296927	0.0299235	0.0207177	0.036977	0.015051	0.0228025	0.0311278	0.0135859	0.00306488	0.00704473	0.0173108	0.0248902	0.0187905	0.010115	0.00869709	0.00896186	0.00870365	0.012832	0.00300793	0.000230003	0.00375733	0.0113336	0.0220757	0.0606129	0.040634	0.0318737	0.021612	0.0511877	0.00281483	0.0262319	0.000938517	0.0204953	0.00694284	0.0421525	0.0183351	0.0356225	0.0230239	0.00731633	0.0252113	0.0185374	0.00278926	0.00176948	0.0267679	0.912376	1.21906	0.9719473	1.028053	0.477388	0.697244	0.893591	1.11908	1.43422	2.09473	0.5346558	1.057725	1.871066	0.0148572	0.00684588	0.00172112	0.00612201	0.0349039	0.0351752	0.0243538	0.0434667	0.0176926	0.0268045	0.0365909	0.0159703	0.00360278	0.00828112	0.0203489	0.0292586	0.0220884	0.0118903	0.0102235	0.0105347	0.0102312	0.0150841	0.00353583	0.00027037	0.00441677	0.0133227	0.0259501	0.0712508	0.0477655	0.0374678	0.025405	0.0601714	0.00330885	0.0308358	0.00110323	0.0240923	0.00816135	0.0495505	0.021553	0.0418744	0.0270647	0.00860039	0.029636	0.0217908	0.00327879	0.00208003	0.0314659	0.725728	0.274272	0.725728	0.8506977
9756	-71.22763	-134.867	63.63942	0.0333696	0.000748877	0.00142376	0.0390187	0.0127193	0.0108579	0.0415617	0.100733	0.0360815	0.0695924	0.00157554	0.012859	0.0012233	0.0014657	0.0246809	0.0182288	0.0239501	0.00365557	0.028939	0.0234775	0.0694077	0.00750345	0.0497632	0.0034244	0.00452575	0.0411012	0.0110239	0.0359626	0.0486883	0.00924201	0.0823953	0.09151	0.0312588	0.0311534	0.015258	0.0260654	0.026061	0.0255544	0.0215871	0.0166605	0.0124147	0.0136536	0.00489255	0.0405577	0.0282393	0.000629471	0.0268904	0.849903	1.37524	1.407614	0.592386	0.877924	0.938477	0.980385	1.02001	1.06556	1.13905	0.09413998	0.420844	1.545005	0.0264505	0.0005936	0.00112855	0.0309283	0.010082	0.00860654	0.032944	0.0798462	0.0286001	0.0551626	0.00124886	0.0101927	0.000969653	0.0011618	0.0195634	0.0144491	0.0189841	0.0028976	0.0229386	0.0186095	0.0550163	0.00594763	0.0394449	0.00271436	0.00358735	0.032579	0.00873815	0.0285059	0.038593	0.00732571	0.0653109	0.0725357	0.0247774	0.0246938	0.0120943	0.0206608	0.0206573	0.0202558	0.0171111	0.013206	0.00984053	0.0108226	0.0038781	0.0321482	0.022384	0.000498952	0.0213147	0.47266	0.52734	0.47266	1.261586
9792	-59.75724	-123.8285	64.07129	0.0268667	0.00742652	0.0184901	0.00217736	0.00503844	0.0154542	0.0195893	0.00706519	0.0080924	0.0145446	0.0114937	0.00788986	0.000574587	0.00408957	1.91758e-05	0.0240383	0.00902894	0.0019531	0.0125449	0.00150268	0.00806591	0.0263084	0.000354419	0.00259016	0.00531437	0.00576243	0.0114988	0.0231574	0.00419461	0.0017537	0.00443409	0.00412368	0.00110497	0.00271949	0.00401314	0.00476431	0.0168135	0.0252852	0.0203506	0.00497279	0.00905273	0.00530506	0.00698493	0.0057438	0.0144785	0.0109175	0.00239441	0.386081	2.5348	0.9834983	1.016502	0.353505	0.602215	0.853663	1.17142	1.66054	2.82881	0.7518888	1.033557	0.3807814	0.0624314	0.0172574	0.0429665	0.00505965	0.0117081	0.0359117	0.0455207	0.0164177	0.0188047	0.0337981	0.0267085	0.0183341	0.0013352	0.00950314	4.45598e-05	0.0558591	0.020981	0.00453852	0.0291513	0.00349185	0.0187432	0.0611341	0.000823582	0.00601888	0.0123493	0.0133905	0.0267204	0.0538121	0.00974723	0.00407515	0.0103037	0.0095824	0.00256767	0.00631943	0.00932554	0.0110711	0.0390704	0.0587564	0.0472897	0.0115555	0.0210363	0.0123276	0.0162312	0.0133472	0.0336445	0.0253697	0.00556401	0.754474	0.245526	0.7544738	0.4303387
9828	-55.08774	-118.5284	63.44064	0.0402638	0.0156664	0.0184737	0.00467977	0.00201907	0.0039581	0.0112989	0.0310455	0.00206766	0.00361263	0.00262181	0.000795866	0.00134238	0.000649014	1.31401e-05	0.000194088	0.0023795	0.00232108	0.0211903	0.00658363	0.00125407	0.0166614	0.0127583	0.00326804	0.0038305	0.00528546	0.00901063	0.0144255	0.0157921	8.62627e-05	0.001666	0.00459797	0.0124609	0.0018835	0.00180588	0.00933379	0.0156045	0.0200675	0.00877453	0.00905864	0.001058	0.0162765	0.0124805	0.00242241	0.00371099	0.00609781	0.00424947	0.414848	2.46288	0.8863993	1.113601	0.223695	0.481754	0.796246	1.25589	2.07575	4.47038	1.082776	1.256319	0.4211005	0.104555	0.0406818	0.0479714	0.0121522	0.00524302	0.0102782	0.0293404	0.0806174	0.00536919	0.00938108	0.00680818	0.00206666	0.00348583	0.00168533	3.41216e-05	0.000503998	0.00617897	0.00602725	0.0550257	0.017096	0.00325649	0.0432655	0.03313	0.00848627	0.00994684	0.013725	0.0233983	0.0374593	0.0410081	0.000224002	0.00432619	0.0119398	0.0323577	0.00489096	0.00468942	0.0242375	0.0405209	0.0521101	0.0227852	0.023523	0.00274735	0.0422658	0.0324086	0.00629039	0.00963651	0.0158345	0.0110348	0.776864	0.223136	0.7768641	0.3850972
9864	-61.58492	-124.141	62.55605	0.0934913	0.00437182	0.0109344	0.0206147	0.0033759	0.093369	0.00796265	0.0168372	0.0165619	0.00348011	0.0422363	0.00362859	0.0150566	0.00887402	0.00414322	0.0129287	0.00897341	0.00607625	0.0319554	0.0236387	0.0105584	0.0114083	0.00925455	0.00634159	0.00727368	0.0423954	0.00426217	0.0380289	0.0292692	0.0159046	0.0368134	0.0404432	0.0486812	0.00437676	0.00532565	0.000450866	0.027917	0.0791158	0.0247795	0.0152081	0.017058	0.0181045	0.0153101	0.0103567	0.0340684	0.0430729	0.0277838	0.750705	1.62324	0.8380441	1.161956	0.427859	0.660974	0.878822	1.13789	1.51292	2.33722	0.6138569	1.386509	1.156186	0.0888639	0.00415543	0.0103932	0.0195944	0.00320881	0.0887476	0.00756854	0.0160039	0.0157421	0.00330786	0.0401458	0.00344899	0.0143113	0.0084348	0.00393815	0.0122888	0.00852927	0.0057755	0.0303737	0.0224687	0.0100358	0.0108436	0.00879649	0.00602771	0.00691367	0.040297	0.00405121	0.0361466	0.0278205	0.0151174	0.0349913	0.0384414	0.0462717	0.00416013	0.00506206	0.00042855	0.0265352	0.0751999	0.0235531	0.0144554	0.0162137	0.0172084	0.0145523	0.0098441	0.0323822	0.040941	0.0264086	0.862906	0.137094	0.8629065	1.052073
9900	-63.16043	-129.093	65.93253	0.0124922	0.00553852	0.0055236	0.0170427	0.00265733	0.0129997	0.029507	0.0067657	0.031347	0.0122882	0.0122228	0.0124128	0.0151169	0.010575	0.0529678	0.00877134	0.0410941	0.0121762	0.0115128	0.013878	0.00185777	0.00364862	0.0116889	0.0444979	0.00312467	0.00455263	0.00318735	0.0516903	0.00200285	0.00500428	0.00461899	0.00482455	0.0163246	0.00475423	0.0353159	0.0083113	0.0259213	0.0729913	0.00225437	0.00597158	0.0439685	0.0134528	0.000671758	0.00786182	0.0205949	0.0202534	0.010962	0.54048	2.1488	1.794114	0.2058861	0.996945	0.998509	0.999535	1.00047	1.00149	1.00306	0.002212498	0.1147564	0.6288153	0.016498	0.00731448	0.00729478	0.0225076	0.00350943	0.0171681	0.0389687	0.00893518	0.0413987	0.0162284	0.0161421	0.0163931	0.0199643	0.0139659	0.0699523	0.0115839	0.0542713	0.0160805	0.0152045	0.0183281	0.00245347	0.00481857	0.0154371	0.0587665	0.00412662	0.00601247	0.0042094	0.0682652	0.00264508	0.00660894	0.00610011	0.00637158	0.0215593	0.00627871	0.0466402	0.0109764	0.0342331	0.0963965	0.00297725	0.00788641	0.0580673	0.0177665	0.000887163	0.0103828	0.0271988	0.0267478	0.014477	0.369587	0.630413	0.3695873	0.7571982
9936	-54.86269	-119.0268	64.16407	0.0349806	0.0149382	0.014877	0.00353267	0.0275391	0.0056108	0.0263976	0.0159853	0.00964882	0.00574832	0.0029415	0.00932437	0.0242122	0.0175996	0.00652112	0.0204344	0.0245308	0.00847497	0.00541361	0.013549	0.00833738	0.00632929	0.00183938	0.00991156	0.00192874	0.00167225	0.0133997	0.0536403	0.00412058	0.0266289	0.00074728	0.0108522	0.000214557	0.0401804	0.00709922	0.00726178	0.00756003	0.0265828	0.0183507	0.025759	0.00726351	0.0178952	0.000254498	0.0162843	0.0129563	0.0378376	0.00817615	0.592879	2.0178	1.385654	0.6143465	0.314584	0.568912	0.838646	1.1924	1.75774	3.1788	0.8362325	0.4433623	0.7345612	0.0525753	0.0224519	0.0223599	0.00530954	0.0413908	0.00843293	0.0396751	0.0240257	0.014502	0.00863963	0.00442102	0.0140144	0.0363905	0.0264518	0.00980113	0.0307125	0.0368694	0.0127377	0.00813656	0.0203639	0.0125309	0.00951282	0.00276456	0.0148969	0.00289887	0.00251336	0.0201395	0.0806205	0.00619315	0.0400228	0.00112315	0.0163107	0.000322476	0.0603904	0.01067	0.0109143	0.0113626	0.0399535	0.0275808	0.0387154	0.0109169	0.0268961	0.000382506	0.0244751	0.0194732	0.0568693	0.0122886	0.584919	0.415081	0.5849195	0.6653436
9972	-66.16429	-130.076	63.91168	0.0144949	0.000437815	0.000509443	8.71823e-05	0.0028205	0.00440748	0.0259538	0.0344431	0.0112974	0.000421695	0.000354041	0.00391197	0.000336442	0.00838684	0.0120755	0.00728078	0.00687115	0.00373201	0.00216269	0.00934052	0.0025554	0.000562984	0.00304528	0.0112431	0.00326913	0.000337275	0.000214976	0.0288294	0.00447754	0.0010329	0.0198535	0.000767107	0.000521952	0.0174556	0.00289909	0.00190378	0.00244304	0.0121972	0.0168334	0.00216363	0.00918492	0.00433762	0.0043284	0.0050114	0.00139197	0.00975562	9.57139e-05	0.478317	2.30421	1.401625	0.5983748	0.148648	0.394694	0.748239	1.33647	2.53361	6.72729	1.378294	0.426915	0.5189599	0.0458646	0.00138533	0.00161197	0.000275861	0.00892459	0.0139461	0.0821225	0.108984	0.035747	0.00133432	0.00112025	0.0123782	0.00106457	0.0265375	0.038209	0.0230377	0.0217416	0.0118088	0.00684316	0.0295551	0.00808577	0.00178139	0.00963584	0.0355752	0.0103441	0.0010672	0.000680224	0.0912217	0.0141678	0.00326827	0.06282	0.00242727	0.00165155	0.0552327	0.00917326	0.0060239	0.00773022	0.0385942	0.0532641	0.00684612	0.0290628	0.013725	0.0136959	0.015857	0.00440444	0.0308686	0.000302857	0.856344	0.143656	0.8563439	0.3160371
10008	-59.07232	-124.6821	65.60975	0.0131308	0.00131434	0.000815366	0.00679926	0.00435835	0.00139134	0.0462594	0.00405783	0.0010953	0.00558838	0.0231191	0.0255865	0.00295945	0.000793489	0.0128007	0.00824691	0.0145521	0.00754322	0.00296564	0.0238435	0.00260832	7.3159e-05	0.00572388	0.0038335	0.00710328	0.00711965	0.000863172	0.00372598	0.0079947	0.00393884	0.0509939	0.00598954	0.006025	0.000899334	0.0122183	6.66558e-05	0.0542955	0.012187	0.034787	0.0135916	0.00310036	0.0106962	0.00760721	0.0349292	0.00199727	0.00108341	0.0140556	0.29748	2.7563	1.788039	0.2119608	0.228503	0.486776	0.798827	1.25184	2.05433	4.37632	1.0674	0.1185437	0.269818	0.0255101	0.00255346	0.00158407	0.0132094	0.00846728	0.00270305	0.0898715	0.00788343	0.00212793	0.010857	0.044915	0.0497088	0.00574953	0.00154157	0.0248689	0.0160219	0.0282714	0.0146548	0.00576156	0.0463225	0.00506737	0.000142131	0.0111202	0.00744761	0.0138001	0.0138319	0.00167695	0.00723874	0.0155319	0.00765226	0.0990695	0.0116363	0.0117052	0.0017472	0.0237375	0.000129497	0.105484	0.0236766	0.0675833	0.0264053	0.00602328	0.0207802	0.0147791	0.0678595	0.00388025	0.00210481	0.0273068	0.382038	0.617962	0.382038	0.5147284
10044	-61.0584	-125.7636	64.7052	0.0311047	0.0080203	0.0250241	0.0112075	0.0656748	0.00220638	0.0259703	0.0402201	0.0115391	0.00990391	0.00336152	0.00957664	0.00946313	0.00134422	0.0296637	0.00231325	0.0551825	0.00831601	0.00994206	0.0224574	0.00407386	9.5386e-05	0.00917913	0.0029131	0.0226352	0.0147829	0.00147893	0.00790974	0.007761	0.0112884	0.0787287	0.0362925	0.0296518	0.00258474	0.00797849	0.0310311	0.0464976	0.0557274	0.0333701	0.023992	0.0238785	0.0212348	0.00136982	0.0580408	0.000156538	0.00186424	0.024798	0.625519	1.9362	1.594661	0.4053392	0.570748	0.760707	0.91821	1.08908	1.31457	1.75209	0.4055026	0.2541852	0.8076629	0.0330266	0.00851588	0.0265703	0.0119	0.0697328	0.00234271	0.027575	0.0427053	0.012252	0.0105159	0.00356922	0.0101684	0.0100478	0.00142728	0.0314966	0.00245619	0.0585922	0.00882986	0.0105564	0.023845	0.00432558	0.00010128	0.0097463	0.0030931	0.0240338	0.0156964	0.00157031	0.00839848	0.00824055	0.0119859	0.0835933	0.0385349	0.031484	0.00274445	0.00847147	0.0329484	0.0493707	0.0591707	0.035432	0.0254745	0.0253539	0.0225469	0.00145446	0.0616271	0.00016621	0.00197943	0.0263303	0.470785	0.529215	0.4707845	0.9418062
10080	-53.88337	-117.134	63.25064	0.0221031	0.00517039	0.000219528	0.013798	0.0231991	0.0470093	0.00848211	0.0172151	0.0031069	0.00265006	0.010203	0.0382304	0.00292856	0.000981402	0.0106353	0.009086	0.031004	0.00170833	0.0140254	0.000373708	0.00479673	2.14587e-05	0.0128335	0.0221673	0.0117006	0.00459865	0.00212688	0.00167053	0.0100279	0.0392288	0.0115551	0.00542364	0.00162285	0.0339743	0.00723787	0.0129842	0.00866576	0.00187098	0.0036484	0.00291327	0.00474462	0.0219313	0.000299877	0.0263095	0.00700125	0.00995824	0.000555709	0.813801	1.4655	1.018332	0.9816685	0.529002	0.733043	0.907659	1.10174	1.36418	1.89035	0.4604241	0.9639969	1.388268	0.0415472	0.0097188	0.000412647	0.0259362	0.0436074	0.0883635	0.0159439	0.0323593	0.00584006	0.00498133	0.0191786	0.0718619	0.00550482	0.00184474	0.0199912	0.017079	0.0582783	0.00321115	0.0263636	0.00070246	0.00901642	4.03359e-05	0.0241231	0.0416679	0.0219937	0.00864409	0.00399791	0.0031401	0.0188495	0.0737386	0.0217201	0.0101948	0.00305048	0.0638616	0.013605	0.0244065	0.0162891	0.0035169	0.00685792	0.00547608	0.00891848	0.0412244	0.000563679	0.049454	0.0131603	0.0187185	0.00104457	0.763533	0.236467	0.7635328	0.5319987
10116	-60.69215	-125.3214	64.62927	0.0131876	0.013449	0.00584932	0.0208361	0.0131817	0.00204002	0.0217917	0.0143195	0.0132811	0.000674267	0.00733536	0.0262278	0.00828679	0.0268286	0.0152908	0.042463	0.0265544	0.00127323	0.00469074	0.000548347	0.0064796	1.76699e-05	0.00937662	0.0278786	0.0190283	0.000129021	0.000392192	0.0466587	0.0582538	0.0030467	0.0325128	0.00103414	0.0559933	0.0206192	0.0138458	0.00903525	0.023219	0.0584417	0.00346222	0.0307575	0.00470396	0.0056992	0.0121909	0.0132893	0.027871	0.0531084	0.0485344	0.292601	2.7685	1.458035	0.5419646	0.194273	0.449735	0.779343	1.28313	2.22353	5.1474	1.184742	0.3717088	0.2642236	0.015269	0.0155715	0.00677249	0.0241246	0.0152621	0.00236199	0.025231	0.0165794	0.0153772	0.000780683	0.00849306	0.0303672	0.00959464	0.0310629	0.0177041	0.0491647	0.0307454	0.00147417	0.00543106	0.000634889	0.00750225	2.04586e-05	0.0108565	0.0322785	0.0220314	0.000149384	0.000454089	0.0540226	0.0674477	0.00352755	0.0376441	0.00119735	0.0648304	0.0238735	0.0160311	0.0104612	0.0268835	0.0676653	0.00400864	0.0356118	0.00544636	0.00659867	0.0141149	0.0153867	0.0322697	0.0614902	0.0561944	0.802027	0.197973	0.8020273	0.8636886
10152	-59.12757	-123.0732	63.94563	0.0349268	0.0382383	0.0220579	0.0204251	0.100748	0.0290489	0.0300569	0.0686473	0.00112162	0.0109228	0.0188608	0.0112917	0.0254949	0.00951921	0.00909709	0.011142	0.112555	0.0198817	0.0299568	0.0224941	0.0085869	2.37824e-05	0.00208287	0.00957711	0.0171978	0.0325038	0.0123066	0.0518379	0.113783	0.0988989	0.0309149	0.0044277	0.0105846	0.0250521	0.0584641	0.00420695	0.0882015	0.0600239	0.0263175	0.036725	0.0473027	0.0849176	0.00795789	0.0641732	0.00786135	0.0780952	0.00944179	0.115057	3.21236	0.9937068	1.006293	0.38863	0.63069	0.866057	1.15466	1.58557	2.57314	0.683392	1.012666	0.08954258	0.021587	0.0236337	0.0136332	0.012624	0.062269	0.0179541	0.0185771	0.0424285	0.000693233	0.00675097	0.0116572	0.00697901	0.0157575	0.00588349	0.00562259	0.0068865	0.0695661	0.0122882	0.0185152	0.0139028	0.00530726	1.4699e-05	0.00128735	0.00591927	0.0106294	0.0200895	0.00760629	0.0320392	0.0703255	0.0611259	0.0191074	0.00273661	0.00654194	0.0154838	0.0361346	0.00260016	0.0545142	0.0370986	0.0162659	0.0226984	0.0292361	0.0524845	0.00491849	0.0396632	0.00485882	0.0482679	0.00583563	0.658801	0.341199	0.6588006	1.617954
